Time_us;Emitter_V;Receiver_V;Envelope_V
-125,984000;0,000000;0,000000;0,012969
-125,952000;0,000000;0,002664;0,012798
-125,920000;0,000000;0,002664;0,012470
-125,888000;0,000000;0,000000;0,012012
-125,856000;-0,080000;0,000000;0,011455
-125,824000;0,080000;0,002664;0,010838
-125,792000;0,000000;0,000000;0,010194
-125,760000;0,000000;0,000000;0,009553
-125,728000;-0,080000;0,002664;0,008935
-125,696000;0,000000;0,000000;0,008356
-125,664000;-0,080000;0,000000;0,007823
-125,632000;0,000000;0,002664;0,007339
-125,600000;0,000000;0,002664;0,006903
-125,568000;-0,080000;0,000000;0,006514
-125,536000;0,000000;0,002664;0,006168
-125,504000;0,000000;0,000000;0,005861
-125,472000;-0,080000;0,000000;0,005591
-125,440000;-0,080000;0,002664;0,005354
-125,408000;0,000000;0,000000;0,005145
-125,376000;0,000000;0,000000;0,004960
-125,344000;-0,080000;0,000000;0,004794
-125,312000;-0,080000;0,000000;0,004646
-125,280000;0,000000;0,002664;0,004512
-125,248000;0,000000;0,002664;0,004390
-125,216000;0,000000;0,000000;0,004281
-125,184000;0,000000;0,000000;0,004184
-125,152000;-0,080000;0,000000;0,004100
-125,120000;0,000000;0,000000;0,004029
-125,088000;-0,080000;0,002664;0,003970
-125,056000;0,000000;0,000000;0,003923
-125,024000;-0,080000;0,000000;0,003883
-124,992000;0,000000;0,000000;0,003850
-124,960000;0,000000;0,002664;0,003818
-124,928000;0,000000;0,000000;0,003784
-124,896000;0,000000;0,000000;0,003743
-124,864000;0,000000;0,000000;0,003694
-124,832000;0,000000;0,002664;0,003634
-124,800000;0,000000;0,002664;0,003563
-124,768000;0,000000;0,000000;0,003483
-124,736000;0,000000;0,002664;0,003397
-124,704000;-0,080000;0,002664;0,003308
-124,672000;0,000000;0,000000;0,003219
-124,640000;0,000000;0,002664;0,003133
-124,608000;0,000000;0,000000;0,003052
-124,576000;-0,080000;0,000000;0,002976
-124,544000;0,000000;0,000000;0,002904
-124,512000;0,000000;0,002664;0,002834
-124,480000;0,000000;0,002664;0,002767
-124,448000;0,000000;0,000000;0,002704
-124,416000;0,000000;0,002664;0,002645
-124,384000;-0,080000;0,000000;0,002594
-124,352000;0,000000;0,002664;0,002555
-124,320000;0,000000;0,000000;0,002529
-124,288000;0,000000;0,000000;0,002520
-124,256000;-0,080000;0,000000;0,002525
-124,224000;0,000000;0,000000;0,002545
-124,192000;0,000000;0,002664;0,002574
-124,160000;-0,080000;0,000000;0,002609
-124,128000;-0,080000;0,000000;0,002642
-124,096000;0,000000;0,002664;0,002669
-124,064000;0,000000;0,000000;0,002686
-124,032000;0,000000;0,002664;0,002688
-124,000000;-0,080000;0,002664;0,002675
-123,968000;0,000000;0,000000;0,002646
-123,936000;-0,080000;0,002664;0,002604
-123,904000;-0,080000;0,002664;0,002550
-123,872000;0,000000;0,000000;0,002489
-123,840000;-0,080000;0,002664;0,002425
-123,808000;0,000000;0,002664;0,002363
-123,776000;0,000000;0,000000;0,002305
-123,744000;0,000000;0,000000;0,002255
