Time_us;Emitter_V;Receiver_V;Envelope_V
-125,888000;0,000000;0,000000;0,011322
-125,856000;0,000000;0,000000;0,011169
-125,824000;-0,080000;0,000000;0,010876
-125,792000;0,000000;0,000000;0,010466
-125,760000;0,000000;0,000000;0,009970
-125,728000;0,000000;0,000000;0,009419
-125,696000;0,000000;-0,002664;0,008844
-125,664000;0,080000;0,000000;0,008271
-125,632000;-0,080000;0,000000;0,007718
-125,600000;0,000000;-0,002664;0,007196
-125,568000;0,000000;0,000000;0,006710
-125,536000;0,000000;0,000000;0,006263
-125,504000;0,080000;0,000000;0,005853
-125,472000;0,000000;0,000000;0,005479
-125,440000;0,000000;0,000000;0,005140
-125,408000;0,000000;0,000000;0,004834
-125,376000;-0,080000;0,000000;0,004561
-125,344000;0,000000;0,000000;0,004320
-125,312000;-0,080000;0,000000;0,004109
-125,280000;0,000000;0,000000;0,003924
-125,248000;0,000000;-0,002664;0,003762
-125,216000;0,000000;0,000000;0,003617
-125,184000;0,000000;-0,002664;0,003486
-125,152000;0,000000;0,000000;0,003363
-125,120000;0,000000;0,000000;0,003245
-125,088000;0,000000;0,000000;0,003131
-125,056000;0,000000;0,000000;0,003021
-125,024000;-0,080000;0,000000;0,002917
-124,992000;0,000000;-0,002664;0,002821
-124,960000;0,000000;0,000000;0,002736
-124,928000;0,080000;0,000000;0,002664
-124,896000;0,000000;0,000000;0,002605
-124,864000;0,000000;0,000000;0,002561
-124,832000;-0,080000;0,000000;0,002527
-124,800000;-0,080000;-0,002664;0,002500
-124,768000;-0,080000;0,000000;0,002476
-124,736000;0,000000;-0,002664;0,002448
-124,704000;0,000000;-0,002664;0,002413
-124,672000;0,080000;0,000000;0,002366
-124,640000;-0,080000;0,000000;0,002307
-124,608000;0,080000;0,000000;0,002236
-124,576000;-0,080000;0,000000;0,002154
-124,544000;0,000000;0,000000;0,002065
-124,512000;0,000000;-0,002664;0,001974
-124,480000;0,000000;0,000000;0,001884
-124,448000;-0,080000;0,000000;0,001801
-124,416000;0,000000;0,000000;0,001729
-124,384000;0,000000;0,000000;0,001669
-124,352000;0,000000;0,000000;0,001625
-124,320000;0,000000;0,000000;0,001597
-124,288000;-0,080000;0,000000;0,001584
-124,256000;0,000000;0,000000;0,001583
-124,224000;-0,080000;-0,002664;0,001592
-124,192000;0,080000;0,000000;0,001607
-124,160000;0,000000;0,000000;0,001623
-124,128000;0,000000;-0,002664;0,001638
