Time_us;Emitter_V;Receiver_V;Envelope_V
-20,992000;0,000000;0,000000;0,164852
-20,976000;0,000000;-0,004000;0,163257
-20,960000;0,000000;0,000000;0,160190
-20,944000;0,000000;-0,004000;0,155877
-20,928000;0,000000;-0,004000;0,150617
-20,912000;-0,080000;-0,004000;0,144736
-20,896000;0,000000;0,000000;0,138553
-20,880000;0,000000;0,000000;0,132343
-20,864000;0,000000;-0,004000;0,126323
-20,848000;-0,080000;0,000000;0,120639
-20,832000;0,000000;-0,004000;0,115375
-20,816000;-0,080000;0,000000;0,110563
-20,800000;-0,080000;0,000000;0,106197
-20,784000;-0,080000;0,000000;0,102247
-20,768000;0,000000;-0,004000;0,098674
-20,752000;0,000000;0,000000;0,095434
-20,736000;0,000000;0,000000;0,092485
-20,720000;-0,080000;0,000000;0,089790
-20,704000;0,000000;-0,004000;0,087318
-20,688000;0,000000;-0,004000;0,085040
-20,672000;0,000000;0,000000;0,082932
-20,656000;-0,080000;0,000000;0,080972
-20,640000;0,000000;-0,004000;0,079140
-20,624000;0,000000;-0,004000;0,077415
-20,608000;0,000000;0,000000;0,075781
-20,592000;0,000000;-0,004000;0,074223
-20,576000;0,000000;-0,004000;0,072728
-20,560000;0,000000;0,000000;0,071288
-20,544000;0,000000;0,000000;0,069897
-20,528000;0,000000;-0,004000;0,068555
-20,512000;-0,080000;0,000000;0,067263
-20,496000;0,000000;0,000000;0,066025
-20,480000;0,000000;-0,004000;0,064846
-20,464000;-0,080000;0,000000;0,063729
-20,448000;0,000000;0,000000;0,062678
-20,432000;0,000000;-0,004000;0,061690
-20,416000;0,000000;-0,004000;0,060761
-20,400000;0,000000;-0,004000;0,059884
-20,384000;-0,080000;-0,004000;0,059049
-20,368000;0,000000;0,000000;0,058244
-20,352000;0,000000;-0,004000;0,057459
-20,336000;0,000000;-0,004000;0,056684
-20,320000;0,000000;0,000000;0,055912
-20,304000;0,000000;0,000000;0,055135
-20,288000;0,000000;-0,004000;0,054352
-20,272000;-0,080000;0,000000;0,053560
-20,256000;-0,080000;-0,004000;0,052760
-20,240000;0,000000;0,000000;0,051954
-20,224000;0,000000;0,000000;0,051143
-20,208000;0,000000;0,000000;0,050331
-20,192000;0,000000;0,000000;0,049524
-20,176000;0,000000;-0,004000;0,048726
-20,160000;0,000000;0,000000;0,047946
-20,144000;0,000000;0,000000;0,047190
-20,128000;0,000000;0,000000;0,046465
-20,112000;0,000000;0,000000;0,045780
-20,096000;0,000000;0,000000;0,045139
-20,080000;-0,080000;-0,004000;0,044545
-20,064000;0,000000;0,000000;0,043999
-20,048000;0,000000;-0,004000;0,043498
-20,032000;0,000000;-0,004000;0,043039
-20,016000;-0,080000;-0,004000;0,042614
-20,000000;0,000000;0,000000;0,042216
-19,984000;0,000000;-0,004000;0,041838
-19,968000;0,000000;0,000000;0,041474
-19,952000;0,000000;-0,004000;0,041119
-19,936000;0,000000;-0,004000;0,040767
-19,920000;0,000000;-0,004000;0,040417
-19,904000;-0,080000;0,000000;0,040065
-19,888000;0,000000;0,000000;0,039709
-19,872000;-0,080000;-0,004000;0,039347
-19,856000;0,000000;-0,004000;0,038975
-19,840000;0,000000;-0,004000;0,038593
-19,824000;0,000000;0,000000;0,038199
-19,808000;0,000000;-0,004000;0,037793
-19,792000;-0,080000;0,000000;0,037377
-19,776000;-0,080000;0,000000;0,036956
-19,760000;-0,080000;0,000000;0,036534
-19,744000;0,000000;-0,004000;0,036117
-19,728000;0,000000;0,000000;0,035711
-19,712000;0,000000;-0,004000;0,035320
-19,696000;0,000000;0,000000;0,034950
-19,680000;0,000000;-0,004000;0,034602
-19,664000;0,000000;0,000000;0,034280
-19,648000;0,000000;-0,004000;0,033983
-19,632000;0,000000;0,000000;0,033712
-19,616000;-0,080000;-0,004000;0,033465
-19,600000;0,000000;0,000000;0,033239
-19,584000;-0,080000;-0,004000;0,033030
-19,568000;0,000000;-0,004000;0,032830
-19,552000;0,000000;-0,004000;0,032634
-19,536000;0,000000;0,000000;0,032432
-19,520000;-0,080000;-0,004000;0,032216
-19,504000;-0,080000;0,000000;0,031976
-19,488000;-0,080000;-0,004000;0,031707
-19,472000;0,000000;-0,004000;0,031404
-19,456000;0,000000;0,000000;0,031066
-19,440000;0,000000;0,000000;0,030696
-19,424000;0,000000;0,000000;0,030300
-19,408000;0,000000;0,000000;0,029887
-19,392000;0,000000;0,000000;0,029469
-19,376000;0,000000;0,000000;0,029058
-19,360000;0,000000;0,000000;0,028665
-19,344000;0,000000;-0,004000;0,028302
-19,328000;0,000000;0,000000;0,027975
-19,312000;-0,080000;0,000000;0,027691
-19,296000;0,000000;-0,004000;0,027449
-19,280000;0,000000;0,000000;0,027249
-19,264000;0,000000;-0,004000;0,027085
-19,248000;-0,080000;-0,004000;0,026951
-19,232000;-0,080000;0,000000;0,026835
-19,216000;0,000000;-0,004000;0,026727
-19,200000;-0,080000;-0,004000;0,026616
-19,184000;0,000000;-0,004000;0,026493
-19,168000;0,000000;-0,004000;0,026348
-19,152000;0,000000;0,000000;0,026178
-19,136000;0,000000;0,000000;0,025981
-19,120000;0,000000;-0,004000;0,025761
-19,104000;0,000000;0,000000;0,025521
-19,088000;-0,080000;0,000000;0,025271
-19,072000;0,000000;-0,004000;0,025019
-19,056000;0,000000;0,000000;0,024774
-19,040000;0,000000;-0,004000;0,024543
-19,024000;0,000000;0,000000;0,024332
-19,008000;0,000000;-0,004000;0,024146
-18,992000;0,000000;0,000000;0,023987
-18,976000;0,000000;-0,004000;0,023856
-18,960000;-0,080000;-0,004000;0,023751
-18,944000;0,000000;-0,004000;0,023670
-18,928000;0,000000;0,000000;0,023609
-18,912000;0,000000;-0,004000;0,023564
-18,896000;0,000000;-0,004000;0,023531
-18,880000;0,000000;-0,004000;0,023504
-18,864000;0,000000;-0,004000;0,023480
-18,848000;0,000000;-0,004000;0,023457
-18,832000;0,000000;0,000000;0,023432
-18,816000;-0,080000;-0,004000;0,023405
-18,800000;0,000000;-0,004000;0,023376
-18,784000;0,000000;-0,004000;0,023346
-18,768000;0,000000;0,000000;0,023316
-18,752000;0,000000;-0,004000;0,023285
-18,736000;0,000000;-0,004000;0,023251
-18,720000;0,000000;0,000000;0,023210
-18,704000;0,000000;-0,004000;0,023156
-18,688000;-0,080000;-0,004000;0,023081
-18,672000;0,000000;-0,004000;0,022979
-18,656000;0,000000;-0,004000;0,022844
-18,640000;-0,080000;0,000000;0,022671
-18,624000;0,000000;0,000000;0,022461
-18,608000;-0,080000;0,000000;0,022220
-18,592000;-0,080000;0,000000;0,021953
-18,576000;-0,080000;0,000000;0,021672
-18,560000;0,000000;0,000000;0,021388
-18,544000;0,000000;0,000000;0,021112
-18,528000;-0,080000;0,000000;0,020852
-18,512000;0,000000;-0,004000;0,020614
-18,496000;-0,080000;0,000000;0,020398
-18,480000;-0,080000;0,000000;0,020204
-18,464000;0,000000;0,000000;0,020027
-18,448000;0,000000;-0,004000;0,019860
-18,432000;-0,080000;0,000000;0,019697
-18,416000;0,000000;-0,004000;0,019532
-18,400000;-0,080000;0,000000;0,019361
-18,384000;-0,080000;0,000000;0,019182
-18,368000;-0,080000;0,000000;0,018997
-18,352000;0,000000;0,000000;0,018808
-18,336000;0,000000;0,000000;0,018621
-18,320000;0,000000;0,000000;0,018443
-18,304000;0,000000;-0,004000;0,018277
-18,288000;0,000000;0,000000;0,018128
-18,272000;0,000000;0,000000;0,017998
-18,256000;0,000000;0,000000;0,017885
-18,240000;0,000000;-0,004000;0,017784
-18,224000;0,000000;0,000000;0,017692
-18,208000;0,000000;-0,004000;0,017602
-18,192000;-0,080000;-0,004000;0,017507
-18,176000;-0,080000;0,000000;0,017404
-18,160000;-0,080000;0,000000;0,017289
-18,144000;0,000000;0,000000;0,017164
-18,128000;-0,080000;0,000000;0,017031
-18,112000;-0,080000;-0,004000;0,016893
-18,096000;-0,080000;0,000000;0,016756
-18,080000;-0,080000;0,000000;0,016624
-18,064000;0,000000;0,000000;0,016500
-18,048000;0,000000;-0,004000;0,016388
-18,032000;0,000000;-0,004000;0,016289
-18,016000;0,000000;0,000000;0,016203
-18,000000;0,000000;0,000000;0,016131
-17,984000;0,000000;-0,004000;0,016072
-17,968000;0,000000;0,000000;0,016026
-17,952000;0,000000;-0,004000;0,015991
-17,936000;0,000000;0,000000;0,015965
-17,920000;-0,080000;0,000000;0,015945
-17,904000;0,000000;-0,004000;0,015924
-17,888000;-0,080000;-0,004000;0,015897
-17,872000;-0,080000;-0,004000;0,015856
-17,856000;0,000000;-0,004000;0,015795
-17,840000;0,000000;0,000000;0,015709
-17,824000;0,000000;0,000000;0,015596
-17,808000;-0,080000;0,000000;0,015458
-17,792000;0,000000;0,000000;0,015298
-17,776000;-0,080000;-0,004000;0,015121
-17,760000;-0,080000;0,000000;0,014937
-17,744000;0,000000;0,000000;0,014754
-17,728000;0,000000;-0,004000;0,014580
-17,712000;0,000000;0,000000;0,014424
-17,696000;-0,080000;0,000000;0,014294
-17,680000;-0,080000;-0,004000;0,014196
-17,664000;0,000000;0,000000;0,014135
-17,648000;0,000000;0,000000;0,014113
-17,632000;-0,080000;-0,004000;0,014127
-17,616000;-0,080000;-0,004000;0,014174
-17,600000;-0,080000;-0,004000;0,014244
-17,584000;-0,080000;-0,004000;0,014328
-17,568000;-0,080000;-0,004000;0,014415
-17,552000;-0,080000;-0,004000;0,014493
-17,536000;-0,080000;-0,004000;0,014555
-17,520000;-0,080000;0,000000;0,014593
-17,504000;0,000000;-0,004000;0,014604
-17,488000;0,000000;0,000000;0,014590
-17,472000;0,000000;-0,004000;0,014551
-17,456000;0,000000;0,000000;0,014492
-17,440000;0,000000;-0,004000;0,014417
-17,424000;-0,080000;0,000000;0,014331
-17,408000;0,000000;-0,004000;0,014238
-17,392000;-0,080000;-0,004000;0,014143
-17,376000;0,000000;0,000000;0,014047
-17,360000;-0,080000;0,000000;0,013955
-17,344000;-0,080000;0,000000;0,013866
-17,328000;0,000000;-0,004000;0,013783
-17,312000;-0,080000;-0,004000;0,013704
-17,296000;-0,080000;0,000000;0,013629
-17,280000;0,000000;-0,004000;0,013555
-17,264000;0,000000;0,000000;0,013479
-17,248000;0,000000;-0,004000;0,013401
-17,232000;-0,080000;0,000000;0,013318
-17,216000;0,000000;-0,004000;0,013233
-17,200000;0,000000;0,000000;0,013147
-17,184000;0,000000;0,000000;0,013063
-17,168000;-0,080000;-0,004000;0,012984
-17,152000;0,000000;0,000000;0,012913
-17,136000;0,000000;0,000000;0,012850
-17,120000;0,000000;-0,004000;0,012795
-17,104000;0,000000;-0,004000;0,012746
-17,088000;-0,080000;0,000000;0,012696
-17,072000;0,000000;-0,004000;0,012642
-17,056000;-0,080000;-0,004000;0,012578
-17,040000;0,000000;0,000000;0,012502
-17,024000;0,000000;0,000000;0,012412
-17,008000;-0,080000;-0,004000;0,012310
-16,992000;0,000000;0,000000;0,012200
-16,976000;-0,080000;0,000000;0,012088
-16,960000;-0,080000;0,000000;0,011980
-16,944000;0,000000;-0,004000;0,011882
-16,928000;0,000000;0,000000;0,011798
-16,912000;0,000000;-0,004000;0,011730
-16,896000;-0,080000;-0,004000;0,011681
-16,880000;0,000000;0,000000;0,011649
-16,864000;-0,080000;0,000000;0,011632
-16,848000;0,000000;-0,004000;0,011626
-16,832000;-0,080000;-0,004000;0,011626
-16,816000;-0,080000;0,000000;0,011627
-16,800000;0,000000;-0,004000;0,011626
-16,784000;0,000000;-0,004000;0,011617
-16,768000;0,000000;-0,004000;0,011598
-16,752000;0,000000;0,000000;0,011568
-16,736000;0,000000;0,000000;0,011527
-16,720000;0,000000;-0,004000;0,011475
-16,704000;0,000000;0,000000;0,011416
-16,688000;-0,080000;-0,004000;0,011352
-16,672000;-0,080000;0,000000;0,011285
-16,656000;0,000000;-0,004000;0,011219
-16,640000;0,000000;-0,004000;0,011156
-16,624000;-0,080000;0,000000;0,011100
-16,608000;0,000000;-0,004000;0,011052
-16,592000;0,000000;0,000000;0,011017
-16,576000;-0,080000;0,000000;0,010996
-16,560000;0,000000;-0,004000;0,010990
-16,544000;0,000000;-0,004000;0,010999
-16,528000;0,000000;-0,004000;0,011022
-16,512000;0,000000;0,000000;0,011053
-16,496000;0,000000;-0,004000;0,011087
-16,480000;0,000000;-0,004000;0,011118
-16,464000;0,000000;-0,004000;0,011139
-16,448000;0,000000;-0,004000;0,011144
-16,432000;-0,080000;0,000000;0,011132
-16,416000;0,000000;-0,004000;0,011101
-16,400000;0,000000;0,000000;0,011053
-16,384000;-0,080000;-0,004000;0,010993
-16,368000;0,000000;0,000000;0,010926
-16,352000;0,000000;0,000000;0,010858
-16,336000;-0,080000;-0,004000;0,010794
-16,320000;0,000000;-0,004000;0,010736
-16,304000;-0,080000;0,000000;0,010686
-16,288000;0,000000;-0,004000;0,010643
-16,272000;-0,080000;-0,004000;0,010606
-16,256000;0,000000;0,000000;0,010572
-16,240000;-0,080000;-0,004000;0,010538
-16,224000;0,000000;0,000000;0,010502
-16,208000;0,000000;-0,004000;0,010463
-16,192000;-0,080000;-0,004000;0,010421
-16,176000;-0,080000;0,000000;0,010377
-16,160000;-0,080000;-0,004000;0,010333
-16,144000;-0,080000;0,000000;0,010290
-16,128000;0,000000;0,000000;0,010249
-16,112000;0,000000;-0,004000;0,010211
-16,096000;0,000000;-0,004000;0,010177
-16,080000;0,000000;-0,004000;0,010145
-16,064000;-0,080000;-0,004000;0,010116
-16,048000;-0,080000;0,000000;0,010090
-16,032000;0,000000;0,000000;0,010066
-16,016000;0,000000;-0,004000;0,010047
-16,000000;-0,080000;0,000000;0,010032
-15,984000;-0,080000;-0,004000;0,010024
-15,968000;-0,080000;-0,004000;0,010023
-15,952000;0,000000;-0,004000;0,010030
-15,936000;-0,080000;-0,004000;0,010048
-15,920000;0,000000;0,000000;0,010075
-15,904000;0,000000;0,000000;0,010114
-15,888000;0,000000;-0,004000;0,010165
-15,872000;0,000000;-0,004000;0,010225
-15,856000;-0,080000;-0,004000;0,010294
-15,840000;0,000000;-0,004000;0,010367
-15,824000;0,000000;0,000000;0,010436
-15,808000;-0,080000;-0,004000;0,010495
-15,792000;0,000000;-0,004000;0,010533
-15,776000;0,000000;-0,004000;0,010540
-15,760000;-0,080000;-0,004000;0,010510
-15,744000;-0,080000;0,000000;0,010436
-15,728000;0,000000;-0,004000;0,010317
