Time_us;Emitter_V;Receiver_V;Envelope_V
-126,048000;0,000000;0,000000;0,011499
-126,016000;-0,080000;0,000000;0,011325
-125,984000;0,000000;0,000000;0,010990
-125,952000;0,000000;0,000000;0,010521
-125,920000;-0,080000;0,000000;0,009952
-125,888000;0,000000;0,000000;0,009321
-125,856000;0,000000;0,000000;0,008665
-125,824000;-0,080000;0,000000;0,008015
-125,792000;-0,080000;0,000000;0,007399
-125,760000;0,000000;0,000000;0,006834
-125,728000;0,000000;0,000000;0,006328
-125,696000;-0,080000;0,000000;0,005885
-125,664000;0,000000;0,000000;0,005501
-125,632000;0,000000;-0,002664;0,005169
-125,600000;0,000000;-0,002664;0,004882
-125,568000;-0,080000;0,000000;0,004629
-125,536000;-0,080000;0,000000;0,004405
-125,504000;0,000000;0,000000;0,004201
-125,472000;0,000000;0,000000;0,004015
-125,440000;0,000000;-0,002664;0,003843
-125,408000;0,000000;0,000000;0,003684
-125,376000;0,000000;0,000000;0,003536
-125,344000;-0,080000;0,000000;0,003401
-125,312000;-0,080000;-0,002664;0,003276
-125,280000;0,000000;0,000000;0,003162
-125,248000;0,000000;0,000000;0,003057
-125,216000;-0,080000;-0,002664;0,002960
-125,184000;0,000000;0,000000;0,002868
-125,152000;0,000000;-0,002664;0,002782
-125,120000;0,000000;0,000000;0,002698
-125,088000;-0,080000;0,000000;0,002617
-125,056000;-0,080000;0,000000;0,002538
-125,024000;0,000000;-0,002664;0,002461
-124,992000;0,000000;0,000000;0,002387
-124,960000;0,000000;-0,002664;0,002317
-124,928000;0,000000;0,000000;0,002253
-124,896000;0,000000;0,000000;0,002198
-124,864000;-0,080000;0,000000;0,002154
-124,832000;-0,080000;0,000000;0,002123
-124,800000;0,000000;0,000000;0,002106
-124,768000;0,000000;-0,002664;0,002102
-124,736000;-0,080000;0,000000;0,002109
-124,704000;0,000000;-0,002664;0,002125
-124,672000;0,000000;0,000000;0,002145
-124,640000;-0,080000;-0,002664;0,002165
-124,608000;0,000000;-0,002664;0,002183
-124,576000;0,000000;0,000000;0,002197
-124,544000;0,000000;0,000000;0,002204
-124,512000;0,000000;-0,002664;0,002206
-124,480000;0,000000;0,000000;0,002203
-124,448000;0,000000;0,000000;0,002195
-124,416000;0,000000;-0,002664;0,002184
-124,384000;0,000000;0,000000;0,002170
-124,352000;-0,080000;-0,002664;0,002154
-124,320000;0,000000;-0,002664;0,002137
-124,288000;0,000000;0,000000;0,002120
-124,256000;-0,080000;0,000000;0,002105
-124,224000;0,000000;-0,002664;0,002092
-124,192000;0,000000;0,000000;0,002084
-124,160000;0,000000;0,000000;0,002081
-124,128000;0,000000;-0,002664;0,002087
-124,096000;0,000000;0,000000;0,002100
-124,064000;-0,080000;0,000000;0,002120
-124,032000;0,000000;-0,002664;0,002147
-124,000000;0,000000;0,000000;0,002178
-123,968000;-0,080000;0,000000;0,002209
-123,936000;0,000000;-0,002664;0,002237
-123,904000;0,000000;-0,002664;0,002258
-123,872000;0,000000;-0,002664;0,002267
-123,840000;-0,080000;-0,002664;0,002263
-123,808000;-0,080000;0,000000;0,002242
-123,776000;-0,080000;0,000000;0,002202
-123,744000;-0,080000;-0,002664;0,002141
-123,712000;0,000000;0,000000;0,002060
-123,680000;-0,080000;-0,002664;0,001958
-123,648000;-0,080000;-0,002664;0,001839
-123,616000;0,000000;0,000000;0,001706
-123,584000;0,000000;0,000000;0,001564
-123,552000;0,000000;0,000000;0,001423
-123,520000;0,000000;0,000000;0,001289
-123,488000;-0,080000;0,000000;0,001173
-123,456000;0,000000;0,000000;0,001083
-123,424000;-0,080000;0,000000;0,001026
-123,392000;0,000000;0,000000;0,001006
-123,360000;-0,080000;0,000000;0,001024
-123,328000;0,000000;0,000000;0,001080
-123,296000;0,000000;0,000000;0,001166
-123,264000;0,000000;0,000000;0,001276
-123,232000;0,000000;0,000000;0,001399
-123,200000;0,000000;-0,002664;0,001525
-123,168000;-0,080000;0,000000;0,001644
-123,136000;0,000000;0,000000;0,001745
-123,104000;0,000000;-0,002664;0,001824
-123,072000;0,000000;-0,002664;0,001876
-123,040000;-0,080000;-0,002664;0,001901
-123,008000;0,000000;0,000000;0,001902
-122,976000;0,000000;-0,002664;0,001885
-122,944000;0,000000;-0,002664;0,001856
-122,912000;0,000000;0,000000;0,001823
-122,880000;0,000000;0,000000;0,001794
-122,848000;0,000000;0,000000;0,001773
-122,816000;-0,080000;0,000000;0,001765
-122,784000;0,000000;0,000000;0,001774
-122,752000;0,000000;-0,002664;0,001800
-122,720000;0,000000;-0,002664;0,001845
-122,688000;0,000000;0,000000;0,001909
-122,656000;0,000000;0,000000;0,001995
-122,624000;0,000000;-0,002664;0,002105
-122,592000;0,000000;0,000000;0,002239
-122,560000;0,000000;-0,002664;0,002399
-122,528000;0,000000;0,000000;0,002580
-122,496000;0,000000;0,000000;0,002778
-122,464000;0,000000;0,000000;0,002981
-122,432000;-0,080000;-0,002664;0,003179
-122,400000;-0,080000;-0,002664;0,003356
-122,368000;0,000000;0,005328;0,003502
-122,336000;-0,080000;-0,002664;0,003606
-122,304000;0,000000;-0,005328;0,003664
-122,272000;0,000000;0,002664;0,003676
-122,240000;-0,080000;0,002664;0,003647
-122,208000;0,000000;-0,002664;0,003586
-122,176000;0,000000;0,000000;0,003503
-122,144000;0,000000;-0,002664;0,003406
-122,112000;0,000000;0,000000;0,003303
-122,080000;0,000000;0,002664;0,003199
-122,048000;-0,080000;-0,002664;0,003097
-122,016000;0,000000;-0,002664;0,002996
-121,984000;0,000000;0,002664;0,002898
-121,952000;0,000000;-0,002664;0,002803
-121,920000;-0,080000;-0,002664;0,002712
-121,888000;0,000000;0,000000;0,002627
-121,856000;0,000000;0,000000;0,002549
-121,824000;0,000000;-0,002664;0,002480
-121,792000;-0,080000;0,000000;0,002421
-121,760000;0,000000;0,000000;0,002370
-121,728000;0,000000;-0,002664;0,002326
-121,696000;0,000000;-0,002664;0,002289
-121,664000;-0,080000;-0,002664;0,002254
-121,632000;0,000000;0,000000;0,002222
-121,600000;0,000000;0,000000;0,002191
-121,568000;-0,080000;-0,002664;0,002161
-121,536000;0,000000;-0,002664;0,002132
-121,504000;0,000000;0,000000;0,002105
-121,472000;0,000000;0,000000;0,002081
-121,440000;0,000000;-0,002664;0,002059
-121,408000;-0,080000;0,000000;0,002040
-121,376000;-0,080000;0,000000;0,002024
-121,344000;0,000000;-0,002664;0,002010
-121,312000;-0,080000;0,000000;0,001999
-121,280000;0,000000;-0,002664;0,001989
-121,248000;-0,080000;0,000000;0,001980
-121,216000;0,000000;0,000000;0,001973
-121,184000;0,000000;-0,002664;0,001965
-121,152000;0,000000;-0,002664;0,001959
-121,120000;0,000000;0,000000;0,001953
-121,088000;0,000000;0,000000;0,001946
-121,056000;-0,080000;0,000000;0,001940
-121,024000;-0,080000;-0,002664;0,001932
-120,992000;-0,080000;-0,002664;0,001921
-120,960000;0,000000;0,000000;0,001907
-120,928000;0,000000;0,000000;0,001886
-120,896000;-0,080000;-0,002664;0,001859
-120,864000;0,000000;0,000000;0,001825
-120,832000;-0,080000;0,000000;0,001783
-120,800000;0,000000;-0,002664;0,001735
-120,768000;0,000000;0,000000;0,001682
-120,736000;0,000000;0,000000;0,001627
-120,704000;0,000000;-0,002664;0,001573
-120,672000;0,000000;0,000000;0,001524
-120,640000;0,000000;0,000000;0,001481
-120,608000;0,000000;0,000000;0,001447
-120,576000;0,000000;0,000000;0,001421
-120,544000;0,000000;0,000000;0,001402
-120,512000;0,000000;-0,002664;0,001387
-120,480000;-0,080000;0,000000;0,001375
-120,448000;-0,080000;0,000000;0,001364
-120,416000;0,000000;0,000000;0,001351
-120,384000;-0,080000;0,000000;0,001339
-120,352000;0,000000;-0,002664;0,001327
-120,320000;0,000000;0,000000;0,001319
-120,288000;0,000000;0,000000;0,001319
-120,256000;0,000000;0,000000;0,001328
-120,224000;0,000000;0,000000;0,001348
-120,192000;0,000000;0,000000;0,001381
-120,160000;-0,080000;0,000000;0,001425
-120,128000;0,000000;0,000000;0,001477
-120,096000;0,000000;-0,002664;0,001536
-120,064000;-0,080000;0,000000;0,001596
-120,032000;0,000000;0,000000;0,001655
-120,000000;0,000000;0,000000;0,001709
-119,968000;0,000000;-0,002664;0,001756
-119,936000;0,000000;0,000000;0,001794
-119,904000;0,000000;0,000000;0,001825
-119,872000;0,000000;-0,002664;0,001850
-119,840000;0,000000;-0,002664;0,001872
-119,808000;-0,080000;0,000000;0,001895
-119,776000;0,000000;0,000000;0,001922
-119,744000;0,000000;0,000000;0,001957
-119,712000;0,000000;-0,002664;0,002002
-119,680000;0,000000;0,000000;0,002057
