Time_us;Emitter_V;Receiver_V;Envelope_V
-125,856000;-0,080000;-0,002664;0,015226
-125,824000;0,000000;0,000000;0,015047
-125,792000;0,000000;-0,002664;0,014702
-125,760000;-0,080000;-0,002664;0,014221
-125,728000;0,000000;0,000000;0,013639
-125,696000;0,000000;0,000000;0,012996
-125,664000;0,000000;-0,002664;0,012330
-125,632000;0,000000;-0,002664;0,011673
-125,600000;0,000000;-0,002664;0,011048
-125,568000;0,000000;0,000000;0,010469
-125,536000;0,000000;-0,002664;0,009944
-125,504000;0,000000;-0,002664;0,009472
-125,472000;0,000000;0,000000;0,009047
-125,440000;0,000000;-0,002664;0,008665
-125,408000;-0,080000;-0,002664;0,008318
-125,376000;0,000000;0,000000;0,008000
-125,344000;0,000000;-0,002664;0,007706
-125,312000;0,000000;0,000000;0,007435
-125,280000;0,000000;0,000000;0,007183
-125,248000;0,000000;-0,002664;0,006952
-125,216000;0,000000;0,000000;0,006738
-125,184000;0,000000;-0,002664;0,006544
-125,152000;0,000000;-0,002664;0,006366
-125,120000;0,000000;0,000000;0,006204
-125,088000;-0,080000;0,000000;0,006055
-125,056000;0,000000;-0,002664;0,005916
-125,024000;-0,080000;-0,002664;0,005787
-124,992000;0,000000;0,000000;0,005663
-124,960000;0,000000;-0,002664;0,005545
-124,928000;0,000000;0,000000;0,005432
-124,896000;0,000000;-0,002664;0,005321
-124,864000;-0,080000;0,000000;0,005213
-124,832000;-0,080000;0,000000;0,005107
-124,800000;0,000000;0,000000;0,004999
-124,768000;-0,080000;-0,002664;0,004889
-124,736000;0,000000;-0,002664;0,004772
-124,704000;0,000000;-0,002664;0,004647
-124,672000;0,000000;0,000000;0,004511
-124,640000;-0,080000;0,000000;0,004366
-124,608000;-0,080000;0,000000;0,004212
-124,576000;0,000000;0,000000;0,004053
-124,544000;0,000000;0,000000;0,003895
-124,512000;0,000000;0,000000;0,003742
-124,480000;0,000000;0,000000;0,003600
-124,448000;0,000000;-0,002664;0,003474
-124,416000;0,000000;0,000000;0,003369
-124,384000;0,000000;0,000000;0,003286
-124,352000;-0,080000;0,000000;0,003228
-124,320000;-0,080000;-0,002664;0,003194
-124,288000;-0,080000;0,000000;0,003185
-124,256000;0,000000;-0,002664;0,003198
-124,224000;0,000000;0,000000;0,003231
-124,192000;0,000000;0,000000;0,003278
-124,160000;0,000000;-0,002664;0,003335
-124,128000;-0,080000;-0,002664;0,003394
-124,096000;-0,080000;-0,002664;0,003450
-124,064000;0,000000;-0,002664;0,003494
-124,032000;-0,080000;0,000000;0,003523
-124,000000;0,000000;-0,002664;0,003533
-123,968000;0,000000;0,000000;0,003521
-123,936000;-0,080000;0,002664;0,003490
-123,904000;0,000000;-0,002664;0,003440
-123,872000;0,000000;-0,002664;0,003377
-123,840000;0,000000;0,000000;0,003304
-123,808000;-0,080000;0,000000;0,003227
-123,776000;0,000000;-0,002664;0,003149
-123,744000;-0,080000;-0,002664;0,003076
-123,712000;0,000000;0,000000;0,003013
-123,680000;-0,080000;-0,002664;0,002966
-123,648000;0,000000;0,000000;0,002941
-123,616000;0,000000;0,000000;0,002945
-123,584000;-0,080000;0,000000;0,002982
-123,552000;0,000000;0,000000;0,003055
-123,520000;-0,080000;0,000000;0,003163
-123,488000;0,000000;-0,002664;0,003302
-123,456000;0,080000;0,000000;0,003462
-123,424000;-0,080000;-0,005328;0,003631
-123,392000;-0,080000;0,000000;0,003796
-123,360000;-0,080000;0,002664;0,003942
-123,328000;0,000000;-0,005328;0,004059
-123,296000;0,000000;-0,002664;0,004140
-123,264000;0,000000;0,002664;0,004183
-123,232000;0,000000;-0,002664;0,004192
-123,200000;0,000000;-0,005328;0,004173
-123,168000;-0,080000;0,002664;0,004136
-123,136000;0,000000;-0,002664;0,004091
-123,104000;0,000000;0,000000;0,004047
-123,072000;-0,080000;0,000000;0,004007
-123,040000;0,000000;-0,002664;0,003971
-123,008000;0,000000;0,000000;0,003936
-122,976000;0,000000;0,002664;0,003893
-122,944000;0,000000;-0,005328;0,003834
-122,912000;0,000000;-0,002664;0,003752
-122,880000;0,000000;0,005328;0,003643
-122,848000;0,000000;-0,002664;0,003508
-122,816000;-0,080000;-0,002664;0,003352
-122,784000;0,000000;0,000000;0,003184
-122,752000;0,000000;0,000000;0,003014
-122,720000;-0,080000;0,000000;0,002854
-122,688000;-0,080000;-0,002664;0,002712
-122,656000;-0,080000;-0,002664;0,002593
-122,624000;0,000000;0,000000;0,002499
-122,592000;-0,080000;0,000000;0,002429
-122,560000;-0,080000;-0,002664;0,002379
-122,528000;0,000000;-0,002664;0,002346
-122,496000;-0,080000;0,000000;0,002325
-122,464000;0,000000;-0,002664;0,002314
-122,432000;0,000000;-0,002664;0,002311
-122,400000;0,000000;0,000000;0,002317
-122,368000;0,000000;0,000000;0,002333
-122,336000;0,000000;0,000000;0,002358
-122,304000;0,000000;0,000000;0,002394
-122,272000;0,000000;-0,002664;0,002437
-122,240000;0,000000;-0,002664;0,002483
-122,208000;0,000000;-0,002664;0,002529
-122,176000;0,000000;-0,002664;0,002567
-122,144000;-0,080000;-0,002664;0,002593
-122,112000;0,000000;0,000000;0,002601
-122,080000;-0,080000;-0,002664;0,002589
-122,048000;0,000000;-0,002664;0,002558
-122,016000;-0,080000;0,000000;0,002509
-121,984000;0,000000;-0,002664;0,002446
-121,952000;0,000000;0,000000;0,002377
-121,920000;0,000000;0,000000;0,002307
-121,888000;0,000000;0,000000;0,002243
-121,856000;0,000000;0,000000;0,002188
-121,824000;-0,080000;0,000000;0,002145
-121,792000;0,000000;-0,002664;0,002114
-121,760000;0,000000;-0,002664;0,002095
-121,728000;-0,080000;0,000000;0,002084
-121,696000;0,000000;-0,002664;0,002078
-121,664000;0,000000;0,000000;0,002073
-121,632000;-0,080000;0,000000;0,002067
-121,600000;0,000000;0,000000;0,002056
-121,568000;-0,080000;-0,002664;0,002040
-121,536000;-0,080000;-0,002664;0,002017
-121,504000;-0,080000;0,000000;0,001988
-121,472000;0,000000;0,000000;0,001953
-121,440000;0,000000;0,000000;0,001913
-121,408000;-0,080000;-0,002664;0,001871
-121,376000;-0,080000;0,000000;0,001827
-121,344000;0,000000;0,000000;0,001783
-121,312000;0,000000;0,000000;0,001742
-121,280000;0,000000;0,000000;0,001704
-121,248000;-0,080000;-0,002664;0,001671
-121,216000;0,000000;0,000000;0,001643
-121,184000;0,000000;0,000000;0,001620
-121,152000;0,000000;0,000000;0,001603
-121,120000;0,000000;-0,002664;0,001593
-121,088000;0,000000;0,000000;0,001589
-121,056000;0,000000;0,000000;0,001591
-121,024000;0,000000;0,000000;0,001600
-120,992000;0,000000;0,000000;0,001615
-120,960000;0,000000;-0,002664;0,001634
-120,928000;0,000000;0,000000;0,001656
-120,896000;0,080000;0,000000;0,001678
-120,864000;-0,080000;0,000000;0,001697
-120,832000;0,000000;-0,002664;0,001710
-120,800000;0,000000;-0,002664;0,001715
-120,768000;0,000000;0,000000;0,001709
-120,736000;-0,080000;-0,002664;0,001692
-120,704000;0,000000;0,000000;0,001664
-120,672000;0,000000;0,000000;0,001628
-120,640000;-0,080000;0,000000;0,001587
-120,608000;-0,080000;-0,002664;0,001543
-120,576000;0,000000;0,000000;0,001502
-120,544000;0,000000;0,000000;0,001468
-120,512000;-0,080000;0,000000;0,001444
-120,480000;0,000000;0,000000;0,001435
-120,448000;-0,080000;0,000000;0,001442
-120,416000;0,000000;0,000000;0,001469
-120,384000;0,000000;-0,002664;0,001517
-120,352000;-0,080000;0,000000;0,001585
-120,320000;-0,080000;0,000000;0,001671
-120,288000;0,080000;0,000000;0,001772
-120,256000;-0,080000;0,000000;0,001881
-120,224000;-0,080000;-0,002664;0,001992
-120,192000;0,000000;-0,002664;0,002097
-120,160000;-0,080000;0,000000;0,002185
-120,128000;0,000000;0,000000;0,002252
-120,096000;-0,080000;-0,005328;0,002290
-120,064000;0,000000;-0,002664;0,002297
-120,032000;0,000000;0,000000;0,002274
-120,000000;0,000000;-0,002664;0,002224
-119,968000;-0,080000;0,000000;0,002153
-119,936000;0,000000;-0,002664;0,002067
-119,904000;-0,080000;0,000000;0,001975
-119,872000;-0,080000;0,000000;0,001884
-119,840000;0,000000;0,000000;0,001803
-119,808000;0,000000;0,000000;0,001738
-119,776000;0,000000;-0,002664;0,001693
-119,744000;0,000000;0,000000;0,001671
-119,712000;-0,080000;0,000000;0,001673
-119,680000;0,000000;0,000000;0,001697
-119,648000;-0,080000;0,000000;0,001740
-119,616000;0,000000;0,000000;0,001795
-119,584000;-0,080000;-0,002664;0,001857
-119,552000;0,000000;-0,002664;0,001917
-119,520000;0,000000;-0,002664;0,001970
-119,488000;0,000000;0,000000;0,002009
-119,456000;0,000000;0,000000;0,002029
-119,424000;0,000000;-0,002664;0,002029
-119,392000;-0,080000;0,000000;0,002009
-119,360000;0,000000;-0,002664;0,001969
-119,328000;-0,080000;-0,002664;0,001914
-119,296000;-0,080000;0,000000;0,001846
-119,264000;0,000000;0,000000;0,001773
-119,232000;0,000000;0,000000;0,001697
-119,200000;-0,080000;0,000000;0,001625
-119,168000;0,000000;0,000000;0,001560
-119,136000;0,000000;0,000000;0,001505
-119,104000;0,000000;-0,002664;0,001462
-119,072000;0,000000;0,000000;0,001433
-119,040000;0,000000;0,000000;0,001415
-119,008000;0,000000;0,000000;0,001408
-118,976000;-0,080000;0,000000;0,001409
-118,944000;0,000000;0,000000;0,001415
-118,912000;0,000000;-0,002664;0,001423
-118,880000;-0,080000;0,000000;0,001432
-118,848000;0,000000;0,000000;0,001441
-118,816000;0,000000;-0,002664;0,001448
-118,784000;-0,080000;0,000000;0,001456
-118,752000;0,000000;0,000000;0,001466
-118,720000;0,000000;0,000000;0,001477
-118,688000;0,000000;0,000000;0,001490
-118,656000;0,000000;0,000000;0,001504
-118,624000;0,000000;-0,002664;0,001516
-118,592000;0,000000;0,000000;0,001522
-118,560000;0,000000;0,000000;0,001518
-118,528000;0,000000;-0,002664;0,001500
-118,496000;0,000000;0,000000;0,001466
-118,464000;-0,080000;0,000000;0,001414
-118,432000;0,000000;0,000000;0,001345
-118,400000;0,000000;-0,002664;0,001261
-118,368000;-0,080000;0,000000;0,001167
-118,336000;-0,080000;0,000000;0,001069
-118,304000;0,000000;0,000000;0,000973
-118,272000;-0,080000;0,000000;0,000884
-118,240000;0,000000;0,000000;0,000810
-118,208000;0,000000;0,000000;0,000754
