Time_us;Emitter_V;Receiver_V;Envelope_V
-125,856000;-0,080000;0,000000;0,012054
-125,824000;-0,080000;0,000000;0,011931
-125,792000;-0,080000;0,000000;0,011692
-125,760000;0,000000;0,000000;0,011351
-125,728000;-0,080000;0,000000;0,010927
-125,696000;0,000000;0,002664;0,010442
-125,664000;0,000000;0,000000;0,009916
-125,632000;0,000000;0,000000;0,009369
-125,600000;0,000000;0,002664;0,008820
-125,568000;0,000000;0,002664;0,008283
-125,536000;-0,080000;0,002664;0,007768
-125,504000;-0,080000;0,002664;0,007286
-125,472000;0,000000;0,000000;0,006843
-125,440000;0,000000;0,002664;0,006444
-125,408000;-0,080000;0,000000;0,006091
-125,376000;0,000000;0,002664;0,005785
-125,344000;-0,080000;0,002664;0,005525
-125,312000;0,000000;0,000000;0,005307
-125,280000;0,000000;0,000000;0,005126
-125,248000;0,000000;0,000000;0,004976
-125,216000;-0,080000;0,000000;0,004849
-125,184000;-0,080000;0,000000;0,004738
-125,152000;0,000000;0,002664;0,004637
-125,120000;0,000000;0,002664;0,004541
-125,088000;0,000000;0,002664;0,004446
-125,056000;-0,080000;0,000000;0,004351
-125,024000;-0,080000;0,000000;0,004254
-124,992000;0,000000;0,000000;0,004154
-124,960000;-0,080000;0,005328;0,004051
-124,928000;0,000000;0,000000;0,003945
-124,896000;0,000000;0,000000;0,003837
-124,864000;0,000000;0,002664;0,003725
-124,832000;0,000000;0,002664;0,003612
-124,800000;0,000000;0,000000;0,003496
-124,768000;-0,080000;0,002664;0,003380
-124,736000;0,000000;0,002664;0,003265
-124,704000;0,000000;0,002664;0,003153
-124,672000;0,000000;0,002664;0,003048
-124,640000;0,000000;0,000000;0,002952
-124,608000;0,000000;-0,002664;0,002869
-124,576000;0,000000;0,002664;0,002800
-124,544000;0,000000;0,000000;0,002749
-124,512000;0,000000;0,000000;0,002715
-124,480000;0,000000;0,000000;0,002700
-124,448000;-0,080000;0,000000;0,002700
-124,416000;0,000000;0,002664;0,002714
-124,384000;-0,080000;0,000000;0,002736
-124,352000;0,000000;0,000000;0,002761
-124,320000;0,000000;0,002664;0,002782
-124,288000;0,000000;0,002664;0,002792
-124,256000;0,000000;0,000000;0,002787
-124,224000;0,000000;-0,002664;0,002760
-124,192000;-0,080000;0,002664;0,002711
-124,160000;0,000000;0,002664;0,002639
-124,128000;-0,080000;0,002664;0,002546
-124,096000;0,000000;0,002664;0,002438
-124,064000;0,000000;0,000000;0,002319
-124,032000;0,000000;0,000000;0,002197
-124,000000;0,080000;0,002664;0,002078
-123,968000;0,000000;0,000000;0,001967
-123,936000;0,000000;0,000000;0,001867
-123,904000;0,000000;0,000000;0,001783
-123,872000;0,000000;0,002664;0,001714
-123,840000;0,000000;0,000000;0,001661
-123,808000;0,000000;0,000000;0,001623
-123,776000;0,000000;0,000000;0,001599
-123,744000;0,000000;0,000000;0,001589
-123,712000;0,000000;0,000000;0,001592
-123,680000;-0,080000;0,000000;0,001607
-123,648000;-0,080000;0,002664;0,001633
