Temperature_C;-10,439608345264586
Timestamp;2026-05-18_09-22-31

Time_us;Emitter_V;Receiver_V;Envelope_V
-128,064;-0,01;0,0002500000000000002;0,004376337031439758
-128,032;-0,019999999999999997;-0,00275;0,004397179662902497
-128,0;-0,03;-0,00075;0,0044369191240910474
-127,968;0,01;0,0012500000000000002;0,004491497407655049
-127,93599999999999;0,01;-0,00375;0,004554851774287174
-127,904;-0,01;0,0017499999999999998;0,004619253101087803
-127,87200000000001;-0,04;0,00375;0,004675763452180045
-127,83999999999999;-0,025;-0,00575;0,004715366280830578
-127,808;-0,004999999999999999;0,0007499999999999998;0,004730338388975128
-127,776;0,01;0,002;0,0047153723245416425
-127,744;-0,015000000000000001;-0,007;0,004668687371649856
-127,71199999999999;0,005;-0,001;0,004592506077494608
-127,67999999999999;-0,01;0,00375;0,004492752667946228
-127,64800000000001;-0,025;-0,004;0,004378070817436604
-127,61599999999999;-0,034999999999999996;-0,00075;0,004258640557536325
-127,584;-0,034999999999999996;0,001;0,004144446608414436
-127,55199999999999;0,01;-0,004;0,004043595117376496
-127,52;-0,03;0,0007499999999999998;0,003961224000199532
-127,48800000000001;-0,019999999999999997;0,002;0,0038987404998341384
-127,45599999999999;-0,01;-0,0035;0,0038537842768064366
-127,424;0,01;0,0005;0,0038208762917520313
-127,392;-0,019999999999999997;0,0022500000000000003;0,0037925051406808314
-127,36;0,0;-0,00425;0,003760394201705222
-127,32800000000002;-0,019999999999999997;-0,0015;0,003716835386428082
-127,29599999999999;-0,01;0,0034999999999999996;0,0036560505421789394
-127,26400000000001;-0,004999999999999999;-0,0045000000000000005;0,0035752541303016323
-127,23199999999999;-0,004999999999999999;0,0002500000000000002;0,003474846579556892
-127,2;0,005;0,003;0,003358227278083208
-127,16799999999999;-0,015000000000000001;-0,0025;0,0032311618578719755
-127,136;0,01;0,0;0,003100603771717463
-127,10400000000001;0,005;0,002;0,0029735298444276566
-127,07199999999999;0,01;-0,00175;0,0028562165814090806
-127,04;0,005;0,002;0,0027532484939853568
-127,00799999999998;-0,034999999999999996;0,0012500000000000002;0,0026672018660306696
-126,976;0,0;-0,00125;0,002598894471924607
-126,94400000000002;-0,045;0,0012500000000000002;0,002547782045213791
-126,91199999999999;-0,019999999999999997;-0,00125;0,002512414746045001
-126,88000000000001;0,01;-0,0035;0,0024912285824562844
-126,84799999999998;0,01;0,0012500000000000002;0,002482962160397055
-126,816;-0,025;0,0002500000000000002;0,002486913524498479
-126,784;0,005;-0,00125;0,0025032044306671913
-126,752;0,01;0,0015;0,0025325481213222777
-126,72000000000001;-0,025;0,002;0,0025760362625510485
-126,68799999999999;0,0;-0,0035;0,0026348613748958536
-126,656;-0,015000000000000001;0,0;0,002709668094362317
-126,62399999999998;0,01;0,0007499999999999998;0,0028000587428496262
-126,592;0,005;0,0002500000000000002;0,0029042413495036805
-126,56;0,01;0,0025000000000000005;0,0030186266505982814
-126,52799999999999;-0,004999999999999999;-0,0022500000000000003;0,003137624446895088
-126,49600000000001;0,01;-0,0025;0,0032540146193470697
-126,46399999999998;0,01;0,0025000000000000005;0,0033595309815828717
-126,432;0,0;-0,0025;0,0034456183630267546
-126,4;0,01;-0,0035;0,0035046952749688567
-126,368;-0,015000000000000001;0,003;0,0035310636355539277
-126,336;0,0;0,00275;0,003521825099432129
-126,30399999999999;-0,025;-0,00425;0,003477330554775884
-126,272;0,005;0,0005;0,00340115372618299
-126,24000000000001;-0,015000000000000001;0,0034999999999999996;0,0032996614610277396
-126,208;-0,004999999999999999;-0,0022500000000000003;0,003181030611979499
-126,176;0,01;0,0;0,0030542721851156297
-126,14399999999999;0,005;0,0017499999999999998;0,0029279077609092284
-126,112;0,0;-0,001;0,00280926871765137
-126,08000000000001;-0,004999999999999999;0,002;0,0027039606861936818
-126,048;0,005;0,0005;0,0026156672880073553
-126,016;-0,015000000000000001;-0,0032500000000000003;0,002546322124151923
-125,984;0,01;0,0;0,0024962736079657457
-125,952;-0,004999999999999999;0,001;0,0024644860520614525
-125,91999999999999;0,0;-0,001;0,002448887778654485
-125,888;0,005;-0,002;0,0024465299579612704
-125,85600000000001;-0,03;0,0007499999999999998;0,002453911884106645
-125,824;0,005;-0,00275;0,00246716767854396
-125,792;0,005;0,0002500000000000002;0,0024824622171956867
-125,75999999999999;-0,025;0,0017499999999999998;0,0024964814944033664
-125,728;0,01;-0,001;0,002506909919213717
-125,69600000000001;-0,01;-0,00425;0,002512545446178022
-125,664;-0,03;-0,0015;0,0025132517265141078
-125,632;0,01;-0,0005;0,00250959309517638
-125,6;0,01;-0,0022500000000000003;0,0025022341869867584
-125,568;-0,004999999999999999;-0,00025;0,0024913018854493133
-125,53600000000002;0,005;-0,0032500000000000003;0,00247602495240073
-125,50399999999999;0,005;0,0;0,0024546326616444684
-125,47200000000001;0,01;0,0022500000000000003;0,0024246336851381713
-125,44;0,01;-0,002;0,002383500961108973
-125,408;-0,015000000000000001;0,0005;0,002329324740560044
-125,37599999999999;-0,019999999999999997;0,0017499999999999998;0,0022614694813703033
-125,344;-0,03;-0,004;0,0021810308004944568
-125,31200000000001;-0,019999999999999997;-0,001;0,0020907153093488854
-125,27999999999999;0,01;0,0007499999999999998;0,001994454510257473
-125,248;0,01;0,0;0,0018968568621825696
-125,216;-0,019999999999999997;-0,0005;0,0018024980749246835
-125,184;0,01;0,0015;0,0017152243043396709
-125,15200000000002;-0,01;-0,0015;0,0016378457584825656
-125,11999999999999;0,01;-0,00125;0,0015721855263724283
