Temperature_C;-5,0669599439164
Timestamp;2026-05-17_19-14-18

Time_us;Emitter_V;Receiver_V;Envelope_V
-128,12800000000001;0,01;0,004;0,012858421864079386
-128,096;-0,004999999999999999;-0,0005;0,012891949540466852
-128,064;0,005;-0,003;0,012951875139673684
-128,032;0,005;0,0045;0,013026362191456847
-128,0;0,0;0,001;0,013100261737803232
-127,968;-0,004999999999999999;-0,00525;0,013158218997244495
-127,93600000000002;-0,025;0,0062499999999999995;0,013187273186966527
-127,904;0,01;0,00275;0,013178716954373485
-127,87200000000001;0,0;-0,004;0,013128839907292696
-127,83999999999999;0,01;0,00425;0,013038714338246686
-127,808;0,005;0,00475;0,012913185641244888
-127,776;-0,01;-0,004;0,012759458465638054
-127,744;-0,01;-0,0015000000000000002;0,012586108088852268
-127,71200000000002;0,01;0,0045;0,012401313896970939
-127,67999999999999;0,01;0,00075;0,012211954766335496
-127,64800000000001;0,005;-0,002;0,01202414819488664
-127,61599999999999;0,01;0,0022500000000000003;0,011841976241453982
-127,584;-0,004999999999999999;0,00025;0,011667604657430185
-127,55200000000002;0,01;0,0025;0,011502261303928207
-127,52;0,005;0,00075;0,011345717613748866
-127,48800000000001;-0,025;-0,00475;0,011196496160323609
-127,45599999999999;0,01;0,00425;0,011052338309039032
-127,424;0,01;0,0025;0,010910571949963711
-127,39200000000001;0,01;-0,0022500000000000003;0,010768111146649564
-127,36;0,025;-0,00025;0,010622057697568217
-127,32800000000002;-0,004999999999999999;0,00375;0,010470083786781714
-127,29599999999999;0,01;-0,0015000000000000002;0,010310150623602089
-127,26400000000001;-0,034999999999999996;-0,0025000000000000005;0,010141861822551248
-127,23199999999999;-0,004999999999999999;0,004;0,009965838209739631
-127,2;0,01;0,0025;0,009783749868013926
-127,168;0,01;-0,00025;0,009598619441863373
-127,136;0,005;0,00125;0,009414289947796521
-127,10400000000001;0,0;-0,00025;0,009234384071124566
-127,07199999999999;-0,019999999999999997;0,003;0,009062349424238449
-127,04;0,025;-0,00075;0,008901028005015646
-127,00800000000001;-0,015000000000000001;-0,00075;0,008751893974257928
-126,976;0,01;0,0025;0,008614900748436042
-126,94400000000002;-0,004999999999999999;0,00125;0,008489098600834749
-126,91199999999999;-0,015000000000000001;-0,00025;0,0083723180742557
-126,88000000000001;0,01;-0,00175;0,008261508504564953
-126,84800000000001;0,005;0,002;0,008153859741643631
-126,816;-0,01;-0,0005;0,00804644414418316
-126,784;0,01;0,0;0,00793747998938386
-126,752;-0,01;0,0025;0,007826331516732675
-126,72000000000001;0,0;0,00025;0,007713537008082853
-126,68799999999999;0,01;0,00025;0,007600972581328745
-126,656;0,0;-0,001;0,007491651605779022
-126,62400000000001;0,01;0,0022500000000000003;0,007388973789994867
-126,592;0,01;0,002;0,007295945174511265
-126,56;0,01;-0,0005;0,007215340959821741
-126,52799999999999;-0,019999999999999997;0,0;0,007148350613954885
-126,49600000000001;0,01;-0,0015000000000000002;0,007094661015975876
-126,46400000000001;-0,004999999999999999;0,0005;0,007052569142648414
-126,432;0,01;-0,00075;0,007019114843099154
-126,4;0,01;-0,00025;0,006990654873867304
-126,368;0,0;0,00075;0,006963386765178368
-126,336;0,01;0,00025;0,0069339285068143915
-126,30400000000002;-0,034999999999999996;-0,0022500000000000003;0,0068999220265619655
-126,272;0,005;0,0025;0,006859981131928276
-126,24000000000001;-0,019999999999999997;0,001;0,006813985436163442
-126,208;0,01;-0,002;0,006762485561299756
-126,176;0,01;0,00075;0,006706827454318307
-126,14400000000002;-0,025;0,0015;0,006648480905121169
-126,112;0,01;-0,00025;0,006588681831383707
-126,08000000000001;0,01;-0,00125;0,0065284698558255826
-126,048;0,01;0,00175;0,00646841874975732
-126,016;-0,015000000000000001;-0,00175;0,006408632835563409
-125,984;-0,004999999999999999;0,002;0,006349197694935967
-125,952;-0,019999999999999997;-0,00075;0,006290113616237509
-125,92000000000002;0,005;-0,00025;0,006231652193549282
-125,888;0,005;0,0015;0,006174114169373867
-125,85600000000001;0,01;-0,001;0,0061184941652149384
-125,824;0,005;0,0005;0,00606570578640374
-125,792;0,01;-0,00025;0,006016843997827273
-125,76000000000002;0,01;0,00125;0,005972890595636985
-125,728;-0,004999999999999999;0,0005;0,005934526846552327
-125,69600000000001;-0,01;-0,001;0,005901995369397433
-125,664;0,01;0,0022500000000000003;0,005874985866599344
-125,632;-0,01;-0,0022500000000000003;0,005852959756335351
-125,60000000000002;0,01;-0,00125;0,005835147947579378
