Temperature_C;-6,00083228410211
Timestamp;2026-05-17_19-12-30

Time_us;Emitter_V;Receiver_V;Envelope_V
-128,064;0,005;-0,009000000000000001;0,013484851890160547
-128,032;0,01;-0,0055000000000000005;0,013487795109939834
-128,0;0,005;0,0115;0,0134952931901896
-127,968;-0,015000000000000001;-0,00525;0,013509007599995716
-127,93599999999999;0,01;0,00075;0,013530023163286104
-127,904;-0,019999999999999997;0,00575;0,013557430689519423
-127,87200000000001;-0,019999999999999997;-0,0055000000000000005;0,013585946567382441
-127,83999999999999;0,01;0,0065;0,013607412643625458
-127,808;-0,01;0,007500000000000001;0,01361105773825027
-127,776;0,01;-0,013500000000000002;0,01358427689271169
-127,744;-0,01;0,0032500000000000003;0,013516085846013147
-127,71199999999999;-0,01;0,009750000000000002;0,013399089831698323
-127,67999999999999;0,01;-0,009250000000000001;0,013230153021349608
-127,64800000000001;-0,019999999999999997;-0,0015;0,013011911718449157
-127,61599999999999;-0,019999999999999997;0,01075;0,012752566391181249
-127,584;-0,004999999999999999;-0,0045;0,012463608731407729
-127,55199999999999;0,01;-0,0025;0,012158743776227669
-127,52;0,01;0,0055000000000000005;0,011852052787301795
-127,48800000000001;-0,019999999999999997;-0,00375;0,011555090435089992
-127,45599999999999;-0,01;0,00125;0,011276637915166341
-127,424;-0,025;0,0022500000000000003;0,011021949424329769
-127,392;-0,01;-0,002;0,01079207065857481
-127,36;-0,019999999999999997;0,00275;0,01058531645482543
-127,32800000000002;0,01;0,00425;0,010398391893431473
-127,29599999999999;0,01;-0,00475;0,010226886110104487
-127,26400000000001;0,01;0,00025;0,010066820270558538
-127,23199999999999;-0,03;0,005;0,00991567982681086
-127,2;0,01;-0,00275;0,009771711160008287
-127,16799999999999;-0,01;0,00375;0,009634620315099178
-127,136;0,005;0,00275;0,009504885647508746
-127,10400000000001;0,005;-0,00275;0,009382191482515734
-127,07199999999999;-0,01;0,00375;0,009265701458181431
-127,04;0,005;0,00075;0,00915385622544397
-127,00799999999998;0,01;-0,00525;0,009043491239941755
-126,976;-0,04;0,00175;0,008931141325652547
-126,94400000000002;-0,019999999999999997;0,003;0,008814248597289544
-126,91199999999999;-0,015000000000000001;-0,00025;0,008691051561044437
-126,88000000000001;0,01;0,001;0,008561179741695004
-126,84799999999998;0,005;0,0025;0,008426594799528358
-126,816;0,0;0,002;0,008290074579117497
-126,784;-0,025;0,001;0,008155215436630033
-126,752;0,005;0,00075;0,008025529029686472
-126,72000000000001;0,0;0,00025;0,007903355858000796
-126,68799999999999;0,025;0,00425;0,007789771531035131
-126,656;-0,004999999999999999;-0,001;0,007684744173703069
-126,62399999999998;0,005;-0,0025;0,007586746342143365
-126,592;-0,01;0,00275;0,007493654197523042
-126,56;-0,004999999999999999;0,002;0,0074036136234966275
-126,52799999999999;-0,004999999999999999;0,0005;0,0073147295312575725
-126,49600000000001;0,01;0,00025;0,007225821265541952
-126,46399999999998;0,01;0,002;0,007136787309546614
-126,432;0,01;0,00175;0,007047774171828877
-126,4;0,005;-0,002;0,006959896961185092
-126,368;-0,025;0,0022500000000000003;0,006874452880449538
-126,336;-0,01;0,0025;0,006792573571498608
-126,30399999999999;-0,015000000000000001;-0,00025;0,006715458498817251
-126,272;0,01;0,00025;0,006644050210397828
-126,24000000000001;0,005;0,00075;0,006578495156688093
